n,average
61892,999.636
61892,999.645
61892,999.653
61893,999.645
61893,999.653
61894,999.645
61895,999.636
61896,999.628
61897,999.62
61898,999.612
61899,999.604
61900,999.596
61901,999.588
61901,999.596
61902,999.588
61902,999.596
61903,999.588
61903,999.596
61904,999.588
61904,999.596
61905,999.588
61905,999.596
61905,999.604
61905,999.612
61905,999.62
61906,999.612
61906,999.62
61907,999.612
61908,999.604
61908,999.612
61908,999.62
61908,999.628
61909,999.62
61909,999.628
61910,999.62
61911,999.612
61911,999.62
61911,999.628
61911,999.637
61912,999.629
61912,999.637
61912,999.645
61913,999.637
61914,999.629
61914,999.637
61915,999.629
61916,999.62
61917,999.612
61918,999.604
61918,999.612
61919,999.604
61919,999.612
61919,999.62
61920,999.612
61920,999.62
61920,999.629
61920,999.637
61920,999.645
61921,999.637
61921,999.645
61921,999.653
61922,999.645
61923,999.637
61923,999.645
61924,999.637
61924,999.645
61925,999.637
61926,999.629
61926,999.637
61926,999.645
61926,999.653
61926,999.661
61927,999.653
61928,999.645
61928,999.653
61929,999.645
61930,999.637
61930,999.645
61930,999.653
61931,999.645
61931,999.653
61931,999.661
61932,999.653
61932,999.661
61933,999.653
61933,999.661
61934,999.653
61934,999.661
61935,999.653
61935,999.661
61935,999.669
61935,999.677
61935,999.685
61936,999.677
61936,999.685
61936,999.693
61937,999.685
61938,999.677
61938,999.685
61939,999.677
61939,999.685
61940,999.677
61940,999.685
61941,999.677
61941,999.685
61941,999.693
61942,999.685
61942,999.693
61942,999.701
61943,999.693
61943,999.701
61943,999.709
61943,999.717
61943,999.726
61944,999.717
61945,999.709
61946,999.701
61947,999.693
61948,999.685
61948,999.693
61949,999.685
61949,999.693
61949,999.701
61950,999.693
61951,999.685
61951,999.693
61951,999.701
61952,999.693
61953,999.685
61953,999.693
61953,999.701
61953,999.709
61954,999.701
61955,999.693
61956,999.685
61956,999.693
61957,999.685
61957,999.693
61957,999.701
61957,999.709
61957,999.718
61958,999.709
61959,999.701
61960,999.693
61961,999.685
61962,999.677
61963,999.669
61964,999.661
61964,999.669
61965,999.661
61965,999.669
61966,999.661
61966,999.669
61966,999.677
61967,999.669
61968,999.661
61969,999.653
61969,999.661
61969,999.669
61970,999.661
61971,999.653
61971,999.661
61972,999.653
61973,999.645
61974,999.637
61975,999.629
61976,999.621
61976,999.629
61977,999.621
61977,999.629
61978,999.621
61978,999.629
61978,999.637
61979,999.629
61980,999.621
61980,999.629
61981,999.621
61982,999.613
61982,999.621
61982,999.629
61983,999.621
61983,999.629
61983,999.637
61983,999.645
61984,999.637
61985,999.629
61985,999.637
61986,999.629
61987,999.621
61987,999.629
61987,999.637
61988,999.629
61988,999.637
61988,999.645
61988,999.653
61988,999.661
61989,999.653
61989,999.661
61990,999.653
61991,999.645
61991,999.653
61991,999.661
61992,999.653
61993,999.645
61994,999.637
61994,999.645
61994,999.653
61994,999.661
61995,999.653
61996,999.645
61996,999.653
61996,999.661
61996,999.669
61996,999.677
61997,999.669
61997,999.677
61998,999.669
61998,999.677
61999,999.669
62000,999.661
62000,999.669
62000,999.677
62000,999.685
62001,999.677
62001,999.685
62002,999.677
62003,999.669
62004,999.661
62005,999.653
62005,999.661
62006,999.653
62006,999.661
62006,999.669
62007,999.661
62007,999.669
62007,999.677
62008,999.669
62008,999.677
62009,999.669
62010,999.661
62011,999.653
62012,999.645
62012,999.653
62012,999.661
62012,999.669
62013,999.661
62013,999.669
62013,999.677
62013,999.686
62014,999.677
62014,999.686
62015,999.677
62016,999.669
62016,999.678
62017,999.669
62018,999.661
62019,999.653
62020,999.645
62020,999.653
62020,999.661
62020,999.669
62020,999.678
62021,999.669
62022,999.661
62022,999.669
62023,999.661
62024,999.653
62024,999.661
62025,999.653
62025,999.661
62026,999.653
62027,999.645
62028,999.637
62028,999.645
62028,999.653
62029,999.645
62030,999.637
62031,999.629
62032,999.621
62033,999.613
62034,999.605
62035,999.597
62035,999.605
62035,999.613
62036,999.605
62037,999.597
62038,999.589
62038,999.597
62039,999.589
62040,999.581
62041,999.573
62042,999.565
62042,999.573
62042,999.581
62042,999.589
62042,999.597
62042,999.605
62042,999.613
62042,999.621
62043,999.613
62043,999.621
62044,999.613
62045,999.605
62046,999.597
62047,999.589
62048,999.581
62048,999.589
62048,999.597
62049,999.589
62049,999.597
62049,999.605
62049,999.613
62050,999.605
62050,999.613
62051,999.605
62051,999.613
62051,999.621
62052,999.613
62052,999.621
62053,999.613
62054,999.605
62055,999.597
62056,999.589
62057,999.581
62057,999.589
62057,999.597
62058,999.589
62059,999.581
62059,999.589
62060,999.581
62060,999.589
62060,999.597
62061,999.589
62061,999.597
62061,999.605
62061,999.613
62062,999.605
62063,999.597
62064,999.589
62064,999.597
62064,999.605
62064,999.613
62065,999.605
62065,999.613
62065,999.621
62066,999.613
62066,999.621
62067,999.613
62068,999.605
62068,999.613
62068,999.621
62069,999.613
62070,999.605
62070,999.613
62070,999.621
62070,999.629
62071,999.621
62071,999.629
62071,999.638
62071,999.646
62072,999.638
62072,999.646
62073,999.638
62073,999.646
62073,999.654
62074,999.646
62075,999.638
62076,999.629
62076,999.638
62076,999.646
62077,999.638
62078,999.629
62078,999.638
62078,999.646
62079,999.638
62079,999.646
62079,999.654
62080,999.646
62081,999.638
62081,999.646
62082,999.638
62082,999.646
62083,999.638
62084,999.63
62085,999.621
62085,999.63
62086,999.621
62087,999.613
62088,999.605
62088,999.613
62089,999.605
62089,999.613
62090,999.605
62090,999.613
62091,999.605
62091,999.613
62092,999.605
62092,999.613
62093,999.605
62093,999.613
62093,999.622
62094,999.613
62095,999.605
62096,999.597
62096,999.605
62096,999.614
62096,999.622
62096,999.63
62097,999.622
62098,999.614
62099,999.605
62099,999.614
62099,999.622
62099,999.63
62100,999.622
62100,999.63
62100,999.638
62100,999.646
62101,999.638
62102,999.63
62103,999.622
62104,999.614
62105,999.606
62106,999.597
62106,999.606
62106,999.614
62107,999.606
62107,999.614
62107,999.622
62107,999.63
62108,999.622
62108,999.63
62109,999.622
62110,999.614
62110,999.622
62110,999.63
62111,999.622
62111,999.63
62112,999.622
62113,999.614
62113,999.622
62113,999.63
62113,999.638
62114,999.63
62114,999.638
62115,999.63
62115,999.638
62115,999.646
62115,999.654
62116,999.646
62116,999.654
62117,999.646
62118,999.638
62118,999.646
62119,999.638
62120,999.63
62121,999.622
62122,999.614
62123,999.606
62124,999.598
62124,999.606
62125,999.598
62126,999.59
62127,999.582
62128,999.573
62128,999.582
62129,999.573
62129,999.582
62130,999.573
62130,999.582
62130,999.59
62131,999.582
62132,999.573
62133,999.565
62134,999.557
62135,999.549
62136,999.541
62136,999.549
62137,999.541
62138,999.533
62138,999.541
62139,999.533
62139,999.541
62140,999.533
62141,999.525
62141,999.533
62141,999.541
62142,999.533
62143,999.525
62144,999.517
62144,999.525
62144,999.533
62144,999.541
62144,999.549
62145,999.541
62146,999.533
62146,999.541
62146,999.549
62147,999.541
62147,999.549
62147,999.558
62148,999.549
62148,999.558
62148,999.566
62148,999.574
62148,999.582
62149,999.574
62150,999.566
62151,999.558
62151,999.566
62151,999.574
62151,999.582
62151,999.59
62152,999.582
62152,999.59
62152,999.598
62152,999.606
62152,999.614
62152,999.622
62153,999.614
62153,999.622
62153,999.63
62154,999.622
62155,999.614
62155,999.622
62155,999.63
62156,999.622
62156,999.63
62157,999.622
62157,999.63
62157,999.638
62158,999.63
62159,999.622
62159,999.63
62160,999.622
62160,999.63
62160,999.638
62161,999.63
62161,999.638
62162,999.63
62163,999.622
62163,999.63
62163,999.638
62163,999.646
62164,999.638
62165,999.63
62166,999.622
62166,999.63
62166,999.638
62166,999.646
62167,999.638
62167,999.646
62167,999.654
62167,999.662
62167,999.67
62168,999.662
62169,999.654
62169,999.662
62170,999.654
62170,999.662
62171,999.654
62172,999.646
62173,999.638
62174,999.63
62174,999.638
62174,999.646
62175,999.638
62175,999.646
62175,999.654
62175,999.662
62175,999.67
62175,999.678
62176,999.67
62177,999.662
62177,999.67
62177,999.678
62177,999.686
62177,999.694
62178,999.686
62179,999.678
62179,999.686
62179,999.694
62180,999.686
62181,999.678
62181,999.686
62181,999.694
62182,999.686
62182,999.694
62183,999.686
62184,999.678
62185,999.67
62186,999.662
62187,999.654
62187,999.662
62187,999.67
62188,999.662
62189,999.654
62190,999.646
62191,999.638
62192,999.63
62192,999.638
62193,999.63
62194,999.622
62195,999.614
62195,999.622
62196,999.614
62196,999.622
62196,999.63
62197,999.622
62198,999.614
62199,999.606
62200,999.598
62201,999.59
62201,999.598
62201,999.606
62201,999.614
62201,999.622
62201,999.63
62201,999.638
62201,999.646
62202,999.638
62202,999.646
62203,999.638
62203,999.646
62204,999.638
62204,999.646
62205,999.638
62205,999.646
62206,999.638
62207,999.63
62208,999.622
62209,999.614
62209,999.622
62210,999.614
62210,999.622
62211,999.614
62211,999.622
62211,999.63
62211,999.638
62211,999.646
62211,999.654
62211,999.662
62212,999.654
62213,999.646
62214,999.638
62214,999.646
62215,999.638
62216,999.63
62216,999.638
62216,999.646
62216,999.654
62216,999.662
62216,999.671
62217,999.662
62218,999.654
62219,999.646
62219,999.654
62219,999.662
62219,999.671
62219,999.679
62219,999.687
62219,999.695
62220,999.687
62220,999.695
62221,999.687
62222,999.679
62222,999.687
62223,999.679
62223,999.687
62224,999.679
62224,999.687
62225,999.679
62226,999.671
62227,999.663
62228,999.654
62229,999.646
62229,999.655
62229,999.663
62229,999.671
62229,999.679
62229,999.687
62230,999.679
62231,999.671
62232,999.663
62233,999.655
62233,999.663
62233,999.671
62234,999.663
62235,999.655
62236,999.647
62237,999.638
62238,999.63
62239,999.622
62240,999.614
62241,999.606
62242,999.598
62243,999.59
62244,999.582
62244,999.59
62245,999.582
62246,999.574
62246,999.582
62246,999.59
62247,999.582
62248,999.574
62249,999.566
62249,999.574
62249,999.582
62250,999.574
62250,999.582
62251,999.574
62251,999.582
62251,999.59
62252,999.582
62253,999.574
62253,999.582
62253,999.59
62253,999.598
62253,999.606
62254,999.598
62254,999.606
62255,999.598
62256,999.59
62257,999.582
62257,999.59
62258,999.582
62258,999.59
62258,999.598
62258,999.606
62259,999.598
62260,999.59
62261,999.582
62262,999.574
62263,999.566
62264,999.558
62264,999.566
62264,999.574
62265,999.566
62266,999.558
62267,999.55
62268,999.542
62269,999.534
62269,999.542
62270,999.534
62270,999.542
62270,999.55
62271,999.542
62272,999.534
62273,999.526
62274,999.518
62275,999.51
62276,999.502
62276,999.51
62276,999.518
62276,999.526
62276,999.534
62277,999.526
62277,999.534
62277,999.542
62277,999.55
62278,999.542
62279,999.534
62280,999.526
62280,999.534
62280,999.542
62281,999.534
62281,999.542
62282,999.534
62283,999.526
62284,999.518
62284,999.526
62284,999.534
62285,999.526
62286,999.518
62287,999.51
62288,999.502
62288,999.51
62288,999.518
62289,999.51
62290,999.502
62291,999.494
62291,999.502
62292,999.494
62292,999.502
62293,999.494
62294,999.486
62294,999.494
62294,999.502
62295,999.494
62296,999.486
62296,999.494
62297,999.486
62297,999.494
62298,999.486
62298,999.494
62298,999.502
62299,999.494
62299,999.502
62299,999.51
62300,999.502
62301,999.494
62301,999.502
62301,999.51
62301,999.518
62301,999.526
62302,999.518
62303,999.51
62303,999.518
62304,999.51
62305,999.502
62306,999.494
62306,999.502
62307,999.494
62308,999.486
62308,999.494
62308,999.502
62309,999.494
62310,999.486
62311,999.478
62312,999.47
62313,999.462
62314,999.454
62315,999.446
62316,999.438
62316,999.446
62317,999.438
62318,999.43
62318,999.438
62318,999.446
62319,999.438
62320,999.43
62321,999.422
62322,999.414
62322,999.422
62322,999.43
62322,999.438
62322,999.446
62322,999.454
62322,999.462
62323,999.454
62324,999.446
62324,999.454
62325,999.446
62326,999.438
62326,999.446
62326,999.454
62326,999.463
62326,999.471
62327,999.463
62328,999.454
62329,999.446
62330,999.438
62330,999.446
62331,999.438
62332,999.43
62332,999.438
62333,999.43
62333,999.438
62334,999.43
62334,999.439
62335,999.43
62335,999.439
62335,999.447
62335,999.455
62336,999.447
62336,999.455
62336,999.463
62337,999.455
62337,999.463
62338,999.455
62339,999.447
62340,999.439
62341,999.431
62341,999.439
62342,999.431
62342,999.439
62343,999.431
62343,999.439
62343,999.447
62343,999.455
62344,999.447
62344,999.455
62345,999.447
62345,999.455
62346,999.447
62347,999.439
62348,999.431
62348,999.439
62348,999.447
62349,999.439
62349,999.447
62350,999.439
62351,999.431
62352,999.423
62353,999.415
62354,999.407
62355,999.399
62355,999.407
62356,999.399
62356,999.407
62356,999.415
62356,999.423
62356,999.431
62357,999.423
62357,999.431
62357,999.439
62358,999.431
62359,999.423
62359,999.431
62359,999.439
62359,999.447
62359,999.455
62359,999.463
62359,999.471
62359,999.479
62360,999.471
62360,999.479
62361,999.471
62362,999.463
62362,999.471
62362,999.479
62362,999.487
62362,999.495
62363,999.487
62363,999.495
62363,999.503
62364,999.495
62364,999.503
62364,999.511
62365,999.503
62365,999.511
62365,999.519
62366,999.511
62366,999.519
62367,999.511
62368,999.503
62368,999.511
62369,999.503
62369,999.511
62370,999.503
62370,999.511
62371,999.503
62371,999.511
62372,999.503
62372,999.511
62373,999.503
62373,999.511
62374,999.503
62374,999.511
62374,999.519
62374,999.527
62375,999.519
62375,999.527
62376,999.519
62376,999.527
62376,999.535
62376,999.543
62376,999.551
62377,999.543
62377,999.551
62377,999.559
62378,999.551
62379,999.543
62379,999.551
62380,999.543
62380,999.551
62380,999.559
62381,999.551
62382,999.543
62382,999.551
62383,999.543
62383,999.551
62384,999.543
62385,999.535
62386,999.527
62387,999.519
62388,999.511
62389,999.503
62389,999.511
62390,999.503
62391,999.495
62392,999.487
62393,999.479
62394,999.471
62394,999.479
62395,999.471
62395,999.479
62396,999.471
62396,999.479
62397,999.471
62397,999.479
62398,999.471
62399,999.463
62399,999.471
62399,999.479
62399,999.487
62400,999.479
62400,999.487
62401,999.479
62401,999.487
62401,999.495
62402,999.487
62403,999.479
62403,999.487
62404,999.479
62405,999.471
62405,999.479
62405,999.487
62406,999.479
62406,999.487
62406,999.495
62407,999.487
62407,999.495
62408,999.487
62408,999.495
62409,999.487
62409,999.495
62410,999.487
62410,999.495
62410,999.503
62411,999.495
62412,999.487
62412,999.495
62412,999.503
62413,999.495
62413,999.503
62414,999.495
62415,999.487
62415,999.495
62415,999.503
62416,999.495
62417,999.487
62418,999.479
62419,999.471
62419,999.479
62419,999.487
62419,999.495
62419,999.503
62420,999.495
62421,999.487
62421,999.495
62422,999.487
62422,999.495
62423,999.487
62423,999.495
62423,999.503
62424,999.495
62425,999.487
62425,999.495
62425,999.503
62425,999.511
62426,999.503
62426,999.511
62427,999.503
62427,999.511
62428,999.503
62428,999.511
62428,999.519
62428,999.527
62429,999.519
62430,999.511
62431,999.503
62431,999.511
62431,999.519
62432,999.511
62433,999.503
62434,999.495
62434,999.503
62435,999.495
62436,999.487
62436,999.495
62436,999.503
62436,999.511
62437,999.503
62438,999.495
62438,999.504
62438,999.512
62438,999.52
62439,999.512
62440,999.504
62441,999.496
62441,999.504
62442,999.496
62443,999.488
62443,999.496
62443,999.504
62444,999.496
62445,999.488
62445,999.496
62446,999.488
62447,999.48
62447,999.488
62447,999.496
62448,999.488
62449,999.48
62450,999.472
62451,999.464
62452,999.456
62453,999.448
62454,999.44
62454,999.448
62455,999.44
62455,999.448
62455,999.456
62456,999.448
62456,999.456
62457,999.448
62458,999.44
62458,999.448
62459,999.44
62459,999.448
62459,999.456
62459,999.464
62460,999.456
62460,999.464
62461,999.456
62461,999.464
62461,999.472
62462,999.464
62462,999.472
62462,999.48
62462,999.488
62462,999.496
62462,999.504
62463,999.496
62464,999.488
62465,999.48
62466,999.472
62467,999.464
62468,999.456
62469,999.448
62469,999.456
62470,999.448
62471,999.44
62471,999.448
62471,999.456
62471,999.464
62472,999.456
62472,999.464
62473,999.456
62473,999.464
62474,999.456
62475,999.448
62475,999.456
62475,999.464
62476,999.456
62476,999.464
62477,999.456
62477,999.464
62477,999.472
62477,999.48
62478,999.472
62478,999.48
62479,999.472
62480,999.464
62480,999.472
62480,999.48
62481,999.472
62481,999.48
62482,999.472
62482,999.48
62482,999.488
62483,999.48
62484,999.472
62484,999.48
62484,999.488
62484,999.496
62484,999.504
62485,999.496
62485,999.504
62485,999.512
62486,999.504
62487,999.496
62488,999.488
62489,999.48
62490,999.472
62490,999.48
62490,999.488
62491,999.48
62492,999.472
62492,999.48
62492,999.488
62492,999.496
62493,999.488
62493,999.496
62493,999.504
62493,999.512
62493,999.52
62493,999.528
62493,999.536
62494,999.528
62494,999.536
62494,999.544
62494,999.552
62495,999.544
62496,999.536
62496,999.544
62497,999.536
62498,999.528
62498,999.536
62498,999.544
62499,999.536
62499,999.544
62500,999.536
62500,999.544
62500,999.552
62501,999.544
62502,999.536
62502,999.544
62502,999.552
62502,999.56
62503,999.552
62503,999.56
62503,999.568
62504,999.56
62505,999.552
62506,999.544
62506,999.552
62506,999.56
62507,999.552
62507,999.56
62508,999.552
62509,999.544
62510,999.536
62511,999.528
62512,999.52
62513,999.512
62513,999.52
62513,999.528
62513,999.536
62514,999.528
62514,999.536
62514,999.544
62515,999.536
62516,999.528
62517,999.52
62518,999.512
62518,999.52
62519,999.512
62520,999.504
62520,999.512
62521,999.504
62521,999.512
62521,999.52
62521,999.528
62521,999.536
62522,999.528
62522,999.536
62522,999.544
62522,999.552
62522,999.56
62523,999.552
62523,999.56
62523,999.568
62524,999.56
62525,999.552
62526,999.544
62526,999.552
62526,999.56
62526,999.568
62526,999.576
62526,999.584
62527,999.576
62528,999.568
62528,999.576
62529,999.568
62529,999.576
62529,999.584
62530,999.576
62530,999.584
62531,999.576
62532,999.568
62532,999.576
62532,999.584
62532,999.592
62533,999.584
62533,999.592
62533,999.6
62533,999.608
62534,999.6
62535,999.592
62535,999.6
62535,999.608
62535,999.616
62536,999.608
62537,999.6
62538,999.592
62539,999.584
62539,999.592
62540,999.584
62540,999.592
62541,999.584
62542,999.576
62543,999.568
62543,999.576
62544,999.568
62544,999.576
62545,999.568
62546,999.56
62547,999.552
62548,999.544
62548,999.552
62549,999.544
62549,999.552
62550,999.544
62550,999.552
62551,999.544
62552,999.536
62552,999.544
62553,999.536
62553,999.544
62554,999.536
62555,999.528
62556,999.52
62556,999.528
62556,999.536
62557,999.528
62557,999.536
62558,999.528
62558,999.536
62558,999.544
62559,999.536
62560,999.528
62561,999.52
62561,999.528
62562,999.52
62562,999.528
62562,999.536
62562,999.544
62563,999.536
62564,999.528
62565,999.52
62566,999.513
62566,999.521
62567,999.513
62567,999.521
62568,999.513
62568,999.521
62568,999.529
62569,999.521
62570,999.513
62570,999.521
62570,999.529
62570,999.537
62570,999.545
62571,999.537
62572,999.529
62572,999.537
62573,999.529
62574,999.521
62574,999.529
62574,999.537
62574,999.545
62575,999.537
62575,999.545
62575,999.553
62575,999.561
62575,999.569
62576,999.561
62577,999.553
62577,999.561
62577,999.569
62577,999.577
62577,999.585
62577,999.593
62577,999.6
62578,999.593
62578,999.6
62579,999.593
62580,999.585
62581,999.577
62581,999.585
62582,999.577
62583,999.569
62584,999.561
62585,999.553
62586,999.545
62587,999.537
62588,999.529
62588,999.537
62589,999.529
62590,999.521
62591,999.513
62591,999.521
62591,999.529
62592,999.521
62592,999.529
62592,999.537
62592,999.545
62593,999.537
62594,999.529
62594,999.537
62595,999.529
62596,999.521
62596,999.529
62596,999.537
62597,999.529
62598,999.521
62598,999.529
62598,999.537
62599,999.529
62600,999.521
62600,999.529
62600,999.537
62600,999.545
62600,999.553
62600,999.561
62601,999.553
62601,999.561
62602,999.553
62602,999.561
62603,999.553
62604,999.545
62605,999.537
62605,999.545
62605,999.553
62605,999.561
62606,999.553
62606,999.561
62607,999.553
62608,999.545
62608,999.553
62608,999.561
62609,999.553
62609,999.561
62609,999.569
62609,999.577
62609,999.585
62609,999.593
62609,999.601
62610,999.593
62610,999.601
62610,999.609
62611,999.601
62612,999.593
62613,999.585
62614,999.577
62614,999.585
62614,999.593
62614,999.601
62614,999.609
62615,999.601
62616,999.593
62617,999.585
62617,999.593
62617,999.601
62617,999.609
62617,999.617
62617,999.625
62618,999.617
62619,999.609
62619,999.617
62620,999.609
62621,999.601
62622,999.593
62623,999.585
62624,999.577
62624,999.585
62624,999.593
62624,999.601
62624,999.609
62625,999.601
62625,999.609
62625,999.617
62625,999.625
62625,999.633
62625,999.641
62625,999.649
62626,999.641
62627,999.633
62628,999.625
62628,999.633
62628,999.641
62628,999.649
62628,999.657
62629,999.649
62630,999.641
62631,999.633
62632,999.625
62632,999.633
62633,999.625
62634,999.617
62635,999.609
62636,999.601
62637,999.593
62637,999.601
62638,999.593
62638,999.601
62639,999.593
62639,999.601
62640,999.593
62641,999.585
62642,999.577
62642,999.585
62643,999.577
62643,999.585
62643,999.593
62644,999.585
62645,999.577
62645,999.585
62646,999.577
62646,999.585
62646,999.593
62646,999.601
62647,999.593
62647,999.601
62648,999.593
62648,999.601
62649,999.593
62649,999.601
62650,999.593
62650,999.601
62651,999.593
62652,999.585
62653,999.577
62653,999.585
62653,999.593
62654,999.585
62655,999.577
62656,999.569
62656,999.577
62657,999.569
62657,999.577
62658,999.569
62659,999.561
62660,999.553
62660,999.561
62660,999.569
62660,999.577
62660,999.585
62660,999.593
62661,999.585
62661,999.593
62662,999.585
62662,999.593
62663,999.585
62663,999.593
62664,999.585
62665,999.577
62665,999.585
62665,999.593
62666,999.585
62666,999.593
62667,999.585
62668,999.577
62669,999.569
62669,999.577
62670,999.569
62671,999.561
62671,999.569
62672,999.561
62673,999.553
62674,999.545
62674,999.553
62675,999.545
62675,999.553
62675,999.561
62675,999.569
62675,999.577
62675,999.585
62675,999.593
62675,999.601
62675,999.609
62675,999.617
62675,999.625
62676,999.617
62676,999.625
62676,999.633
62677,999.625
62678,999.617
62679,999.609
62679,999.617
62680,999.609
62680,999.617
62680,999.625
62681,999.617
62682,999.609
62683,999.601
62684,999.593
62684,999.601
62684,999.609
62685,999.601
62685,999.609
62685,999.617
62685,999.625
62685,999.633
62686,999.625
62686,999.633
62686,999.641
62687,999.633
62688,999.625
62688,999.633
62688,999.641
62689,999.633
62689,999.641
62690,999.633
62691,999.625
62691,999.633
62692,999.625
62692,999.633
62693,999.625
62694,999.617
62694,999.625
62695,999.617
62696,999.609
62696,999.617
62697,999.609
62698,999.601
62698,999.609
62698,999.617
62699,999.609
62699,999.617
62700,999.609
62701,999.601
62701,999.609
62702,999.601
62703,999.593
62704,999.585
62704,999.593
62705,999.585
62706,999.577
62707,999.569
62708,999.561
62708,999.569
62709,999.561
62710,999.554
62710,999.561
62710,999.569
62711,999.561
62711,999.569
62711,999.577
62712,999.569
62713,999.561
62713,999.569
62714,999.562
62714,999.569
62714,999.577
62715,999.569
62716,999.562
62717,999.554
62718,999.546
62718,999.554
62718,999.562
62719,999.554
62720,999.546
62720,999.554
62721,999.546
62721,999.554
62721,999.562
62721,999.57
62721,999.577
62721,999.585
62722,999.578
62722,999.585
62723,999.578
62723,999.585
62724,999.578
62725,999.57
62726,999.562
62726,999.57
62727,999.562
62728,999.554
62729,999.546
62729,999.554
62729,999.562
62730,999.554
62731,999.546
62731,999.554
62732,999.546
62732,999.554
62733,999.546
62734,999.538
62735,999.53
62736,999.522
62736,999.53
62736,999.538
62736,999.546
62737,999.538
62738,999.53
62738,999.538
62738,999.546
62739,999.538
62740,999.53
62740,999.538
62740,999.546
62740,999.554
62740,999.562
62741,999.554
62742,999.546
62742,999.554
62743,999.546
62743,999.554
62744,999.546
62745,999.538
62746,999.53
62746,999.538
62746,999.546
62747,999.538
62747,999.546
62748,999.538
62748,999.546
62748,999.554
62749,999.546
62750,999.538
62750,999.546
62750,999.554
62751,999.546
62752,999.538
62752,999.546
62753,999.538
62753,999.546
62753,999.554
62754,999.546
62755,999.538
62755,999.546
62756,999.538
62757,999.53
62758,999.522
62759,999.514
62760,999.506
62760,999.514
62761,999.506
62762,999.498
62763,999.49
62764,999.482
62764,999.49
62764,999.498
62765,999.49
62766,999.482
62766,999.49
62767,999.482
62767,999.49
62767,999.498
62768,999.49
62768,999.498
62768,999.506
62768,999.514
62769,999.506
62769,999.514
62769,999.522
62770,999.514
62771,999.506
62772,999.498
62773,999.49
62773,999.498
62773,999.506
62774,999.498
62774,999.506
62774,999.514
62775,999.506
62776,999.498
62777,999.49
62777,999.498
62777,999.506
62778,999.498
62778,999.506
62778,999.514
62778,999.522
62778,999.53
62779,999.522
62779,999.53
62780,999.522
62780,999.53
62780,999.538
62780,999.546
62781,999.538
62781,999.546
62781,999.554
62782,999.546
62782,999.554
62782,999.562
62782,999.57
62783,999.562
62784,999.554
62784,999.562
62785,999.554
62786,999.546
62786,999.554
62786,999.562
62786,999.57
62786,999.578
62787,999.57
62788,999.562
62788,999.57
62789,999.562
62790,999.554
62790,999.562
62791,999.554
62791,999.562
62792,999.554
62792,999.562
62793,999.554
62793,999.562
62794,999.554
62794,999.562
62795,999.554
62795,999.562
62796,999.554
62797,999.546
62797,999.554
62798,999.546
62798,999.554
62799,999.546
62799,999.554
62799,999.562
62799,999.57
62799,999.578
62799,999.586
62799,999.594
62799,999.602
62800,999.594
62801,999.586
62802,999.578
62802,999.586
62803,999.578
62804,999.57
62805,999.562
62805,999.57
62806,999.562
62806,999.57
62806,999.578
62806,999.586
62806,999.594
62807,999.586
62807,999.594
62808,999.586
62809,999.578
62810,999.57
62810,999.578
62810,999.586
62811,999.578
62812,999.57
62812,999.578
62813,999.57
62813,999.578
62813,999.586
62814,999.578
62815,999.57
62816,999.562
62817,999.554
62818,999.546
62819,999.538
62820,999.53
62821,999.522
62822,999.515
62822,999.522
62822,999.53
62823,999.522
62824,999.515
62825,999.507
62826,999.499
62826,999.507
62826,999.515
62826,999.522
62826,999.53
62827,999.522
62828,999.515
62829,999.507
62829,999.515
62829,999.523
62830,999.515
62831,999.507
62831,999.515
62832,999.507
62833,999.499
62834,999.491
62835,999.483
62835,999.491
62836,999.483
62837,999.475
62837,999.483
62837,999.491
62838,999.483
62838,999.491
62839,999.483
62839,999.491
62839,999.499
62840,999.491
62840,999.499
62841,999.491
62841,999.499
62841,999.507
62841,999.515
62841,999.523
62842,999.515
62843,999.507
62844,999.499
62845,999.491
62845,999.499
62846,999.491
62847,999.483
62847,999.491
62847,999.499
62847,999.507
62848,999.499
62848,999.507
62848,999.515
62849,999.507
62849,999.515
62849,999.523
62850,999.515
62850,999.523
62850,999.531
62851,999.523
62852,999.515
62853,999.507
62854,999.499
62854,999.507
62854,999.515
62855,999.507
62855,999.515
62856,999.507
62856,999.515
62856,999.523
62857,999.515
62857,999.523
62858,999.515
62858,999.523
62858,999.531
62858,999.539
62859,999.531
62859,999.539
62860,999.531
62860,999.539
62860,999.547
62861,999.539
62862,999.531
62862,999.539
62862,999.547
62862,999.555
62863,999.547
62864,999.539
62864,999.547
62864,999.555
62865,999.547
62866,999.539
62867,999.531
62868,999.523
62869,999.515
62869,999.523
62870,999.515
62870,999.523
62871,999.515
62871,999.523
62872,999.515
62872,999.523
62873,999.515
62874,999.507
62874,999.515
62874,999.523
62875,999.515
62876,999.507
62877,999.499
62877,999.507
62877,999.515
62877,999.523
62878,999.515
62878,999.523
62879,999.515
62880,999.507
62881,999.499
62882,999.491
62882,999.499
62882,999.507
62882,999.515
62882,999.523
62883,999.515
62883,999.523
62883,999.531
62883,999.539
62884,999.531
62884,999.539
62884,999.547
62885,999.539
62885,999.547
62885,999.555
62885,999.563
62885,999.571
62886,999.563
62886,999.571
62887,999.563
62888,999.555
62889,999.547
62889,999.555
62890,999.547
62891,999.539
62891,999.547
62892,999.539
62893,999.531
62893,999.539
62894,999.531
62894,999.539
62894,999.547
62895,999.539
62895,999.547
62895,999.555
62895,999.563
62896,999.555
62896,999.563
