n,average
46899,4973.38
46900,4973.49
46901,4973.59
46902,4973.7
46903,4973.81
46904,4973.91
46905,4974.02
46906,4974.13
46907,4974.23
46908,4974.34
46909,4974.44
46910,4974.55
46911,4974.66
46912,4973.71
46913,4973.81
46914,4973.92
46915,4974.02
46916,4974.13
46917,4974.24
46918,4974.34
46919,4973.39
46920,4973.5
46921,4973.61
46922,4973.71
46923,4973.82
46924,4973.92
46925,4974.03
46926,4974.14
46927,4974.24
46928,4974.35
46929,4974.45
46930,4974.56
46931,4974.67
46932,4974.77
46933,4974.88
46934,4974.98
46935,4975.09
46936,4975.2
46937,4974.25
46938,4974.35
46939,4974.46
46940,4974.57
46941,4974.67
46942,4974.78
46943,4974.88
46944,4974.99
46945,4975.1
46946,4974.15
46947,4974.25
46948,4974.36
46949,4974.46
46950,4974.57
46951,4974.68
46952,4974.78
46953,4974.89
46954,4974.99
46955,4975.1
46956,4975.21
46957,4975.31
46958,4975.42
46959,4975.52
46960,4975.63
46961,4975.74
46962,4975.84
46963,4974.89
46964,4975
46965,4975.11
46966,4975.21
46967,4975.32
46968,4975.42
46969,4975.53
46970,4975.64
46971,4975.74
46972,4975.85
46973,4975.95
46974,4976.06
46975,4976.17
46976,4976.27
46977,4976.38
46978,4975.43
46979,4975.53
46980,4974.59
46981,4974.69
46982,4974.8
46983,4974.9
46984,4975.01
46985,4975.12
46986,4975.22
46987,4975.33
46988,4975.43
46989,4975.54
46990,4975.65
46991,4975.75
46992,4975.86
46993,4974.91
46994,4975.02
46995,4975.12
46996,4975.23
46997,4975.33
46998,4975.44
46999,4975.55
47000,4975.65
47001,4975.76
47002,4975.86
47003,4975.97
47004,4976.07
47005,4976.18
47006,4975.23
47007,4975.34
47008,4975.44
47009,4975.55
47010,4975.66
47011,4974.71
47012,4974.81
47013,4973.87
47014,4973.97
47015,4974.08
47016,4974.19
47017,4974.29
47018,4974.4
47019,4974.5
47020,4974.61
47021,4974.71
47022,4974.82
47023,4974.93
47024,4975.03
47025,4975.14
47026,4975.24
47027,4975.35
47028,4975.45
47029,4975.56
47030,4975.67
47031,4975.77
47032,4975.88
47033,4975.98
47034,4976.09
47035,4976.2
47036,4976.3
47037,4976.41
47038,4976.51
47039,4976.62
47040,4976.72
47041,4976.83
47042,4976.94
47043,4977.04
47044,4977.15
47045,4976.2
47046,4976.31
47047,4976.41
47048,4976.52
47049,4975.57
47050,4975.68
47051,4975.78
47052,4975.89
47053,4975.99
47054,4976.1
47055,4976.21
47056,4976.31
47057,4976.42
47058,4976.52
47059,4976.63
47060,4975.68
47061,4975.79
47062,4975.89
47063,4976
47064,4976.1
47065,4976.21
47066,4976.32
47067,4976.42
47068,4976.53
47069,4976.63
47070,4976.74
47071,4976.84
47072,4976.95
47073,4977.06
47074,4977.16
47075,4977.27
47076,4977.37
47077,4977.48
47078,4977.59
47079,4977.69
47080,4977.8
47081,4977.9
47082,4978.01
47083,4978.11
47084,4977.17
47085,4977.27
47086,4977.38
47087,4977.48
47088,4977.59
47089,4977.7
47090,4977.8
47091,4977.91
47092,4976.96
47093,4977.07
47094,4977.17
47095,4977.28
47096,4977.38
47097,4977.49
47098,4977.59
47099,4977.7
47100,4977.81
47101,4977.91
47102,4978.02
47103,4978.12
47104,4978.23
47105,4978.33
47106,4978.44
47107,4977.49
47108,4976.55
47109,4976.65
47110,4976.76
47111,4976.86
47112,4976.97
47113,4976.02
47114,4976.13
47115,4976.24
47116,4976.34
47117,4976.45
47118,4976.55
47119,4976.66
47120,4976.76
47121,4976.87
47122,4975.92
47123,4976.03
47124,4976.14
47125,4976.24
47126,4976.35
47127,4976.45
47128,4976.56
47129,4976.66
47130,4976.77
47131,4976.87
47132,4976.98
47133,4977.09
47134,4977.19
47135,4977.3
47136,4977.4
47137,4977.51
47138,4976.56
47139,4976.67
47140,4976.77
47141,4976.88
47142,4976.98
47143,4977.09
47144,4977.2
47145,4977.3
47146,4977.41
47147,4977.51
47148,4977.62
47149,4977.72
47150,4977.83
47151,4976.88
47152,4976.99
47153,4976.04
47154,4976.15
47155,4976.26
47156,4976.36
47157,4975.42
47158,4975.52
47159,4975.63
47160,4975.73
47161,4974.79
47162,4974.89
47163,4975
47164,4975.11
47165,4975.21
47166,4975.32
47167,4975.42
47168,4975.53
47169,4975.63
47170,4975.74
47171,4975.84
47172,4975.95
47173,4976.05
47174,4976.16
47175,4976.27
47176,4976.37
47177,4976.48
47178,4976.58
47179,4976.69
47180,4976.79
47181,4976.9
47182,4977
47183,4976.06
47184,4976.17
47185,4976.27
47186,4976.38
47187,4976.48
47188,4976.59
47189,4976.69
47190,4976.8
47191,4976.9
47192,4977.01
47193,4977.11
47194,4977.22
47195,4977.33
47196,4977.43
47197,4977.54
47198,4977.64
47199,4977.75
47200,4977.85
47201,4977.96
47202,4978.06
47203,4978.17
47204,4978.27
47205,4978.38
47206,4978.49
47207,4978.59
47208,4978.7
47209,4977.75
47210,4976.81
47211,4976.91
47212,4975.97
47213,4976.08
47214,4976.18
47215,4976.29
47216,4976.39
47217,4976.5
47218,4976.6
47219,4976.71
47220,4976.81
47221,4976.92
47222,4977.02
47223,4976.08
47224,4976.19
47225,4976.29
47226,4976.4
47227,4976.5
47228,4976.61
47229,4976.71
47230,4975.77
47231,4974.83
47232,4974.93
47233,4975.04
47234,4975.14
47235,4974.2
47236,4974.3
47237,4974.41
47238,4974.52
47239,4974.62
47240,4974.73
47241,4974.83
47242,4974.94
47243,4975.04
47244,4975.15
47245,4975.25
47246,4975.36
47247,4975.46
47248,4975.57
47249,4975.67
47250,4975.78
47251,4975.88
47252,4975.99
47253,4976.1
47254,4976.2
47255,4976.31
47256,4976.41
47257,4976.52
47258,4976.62
47259,4976.73
47260,4976.83
47261,4976.94
47262,4977.04
47263,4977.15
47264,4977.25
47265,4977.36
47266,4977.46
47267,4977.57
47268,4977.67
47269,4977.78
47270,4977.89
47271,4977.99
47272,4978.1
47273,4978.2
47274,4978.31
47275,4978.41
47276,4977.47
47277,4977.57
47278,4977.68
47279,4977.78
47280,4977.89
47281,4978
47282,4978.1
47283,4978.21
47284,4978.31
47285,4978.42
47286,4978.52
47287,4977.58
47288,4977.68
47289,4976.74
47290,4976.85
47291,4976.95
47292,4977.06
47293,4977.16
47294,4977.27
47295,4976.33
47296,4976.43
47297,4976.54
47298,4975.59
47299,4975.7
47300,4975.8
47301,4975.91
47302,4976.02
47303,4976.12
47304,4976.23
47305,4976.33
47306,4976.44
47307,4975.49
47308,4975.6
47309,4975.7
47310,4975.81
47311,4975.92
47312,4976.02
47313,4976.13
47314,4976.23
47315,4976.34
47316,4976.44
47317,4976.55
47318,4976.65
47319,4976.76
47320,4975.81
47321,4975.92
47322,4974.98
47323,4975.08
47324,4975.19
47325,4975.29
47326,4975.4
47327,4974.46
47328,4974.56
47329,4974.67
47330,4974.77
47331,4974.88
47332,4974.98
47333,4974.04
47334,4974.15
47335,4974.25
47336,4974.36
47337,4974.46
47338,4974.57
47339,4974.67
47340,4974.78
47341,4974.88
47342,4974.99
47343,4975.09
47344,4975.2
47345,4975.3
47346,4975.41
47347,4975.51
47348,4974.57
47349,4974.68
47350,4974.78
47351,4974.89
47352,4974.99
47353,4975.1
47354,4975.2
47355,4975.31
47356,4975.42
47357,4975.52
47358,4975.63
47359,4975.73
47360,4975.84
47361,4975.94
47362,4976.05
47363,4975.11
47364,4975.21
47365,4974.27
47366,4974.38
47367,4974.48
47368,4973.54
47369,4973.65
47370,4973.75
47371,4973.86
47372,4973.96
47373,4974.07
47374,4974.17
47375,4974.28
47376,4974.38
47377,4973.44
47378,4973.55
47379,4972.61
47380,4972.71
47381,4972.82
47382,4972.92
47383,4973.03
47384,4973.13
47385,4973.24
47386,4973.34
47387,4973.45
47388,4973.55
47389,4973.66
47390,4973.76
47391,4973.87
47392,4973.97
47393,4973.03
47394,4973.14
47395,4973.24
47396,4973.35
47397,4972.41
47398,4972.51
47399,4972.62
47400,4972.72
47401,4972.83
47402,4972.93
47403,4973.04
47404,4973.14
47405,4973.25
47406,4973.35
47407,4973.46
47408,4973.56
47409,4973.67
47410,4973.77
47411,4973.88
47412,4973.98
47413,4974.09
47414,4974.19
47415,4974.3
47416,4973.36
47417,4973.46
47418,4972.53
47419,4972.63
47420,4972.73
47421,4972.84
47422,4972.94
47423,4973.05
47424,4972.11
47425,4972.22
47426,4972.32
47427,4972.43
47428,4972.53
47429,4972.64
47430,4971.7
47431,4971.8
47432,4971.91
47433,4972.01
47434,4972.12
47435,4972.22
47436,4972.33
47437,4972.43
47438,4971.49
47439,4971.6
47440,4971.7
47441,4971.81
47442,4971.91
47443,4972.02
47444,4972.12
47445,4972.23
47446,4972.33
47447,4972.44
47448,4972.54
47449,4972.65
47450,4972.75
47451,4972.86
47452,4971.92
47453,4972.02
47454,4972.13
47455,4972.23
47456,4972.34
47457,4972.44
47458,4972.55
47459,4972.65
47460,4972.76
47461,4972.86
47462,4972.97
47463,4973.07
47464,4973.18
47465,4973.28
47466,4973.39
47467,4973.49
47468,4973.6
47469,4973.7
47470,4973.81
47471,4973.91
47472,4974.02
47473,4973.08
47474,4973.18
47475,4973.29
47476,4973.39
47477,4973.5
47478,4973.6
47479,4973.71
47480,4973.81
47481,4973.92
47482,4974.02
47483,4974.13
47484,4974.23
47485,4974.33
47486,4974.44
47487,4974.54
47488,4974.65
47489,4973.71
47490,4973.82
47491,4973.92
47492,4974.03
47493,4974.13
47494,4974.24
47495,4974.34
47496,4974.44
47497,4974.55
47498,4974.65
47499,4974.76
47500,4974.86
47501,4974.97
47502,4975.07
47503,4975.18
47504,4974.24
47505,4974.35
47506,4973.41
47507,4973.51
47508,4973.62
47509,4973.72
47510,4973.83
47511,4973.93
47512,4974.04
47513,4974.14
47514,4974.25
47515,4974.35
47516,4974.46
47517,4974.56
47518,4974.66
47519,4974.77
47520,4974.87
47521,4974.98
47522,4975.08
47523,4975.19
47524,4975.29
47525,4975.4
47526,4975.5
47527,4975.61
47528,4975.71
47529,4975.82
47530,4975.92
47531,4976.03
47532,4976.13
47533,4976.24
47534,4976.34
47535,4975.4
47536,4975.51
47537,4975.61
47538,4975.72
47539,4975.82
47540,4975.93
47541,4976.03
47542,4976.14
47543,4975.2
47544,4975.3
47545,4975.41
47546,4975.51
47547,4975.62
47548,4975.72
47549,4975.83
47550,4975.93
47551,4974.99
47552,4975.1
47553,4975.2
47554,4975.31
47555,4975.41
47556,4975.52
47557,4975.62
47558,4975.73
47559,4975.83
47560,4975.94
47561,4976.04
47562,4975.1
47563,4974.17
47564,4974.27
47565,4974.38
47566,4974.48
47567,4974.59
47568,4974.69
47569,4974.8
47570,4974.9
47571,4975.01
47572,4975.11
47573,4975.21
47574,4975.32
47575,4975.42
47576,4975.53
47577,4975.63
47578,4975.74
47579,4975.84
47580,4975.95
47581,4976.05
47582,4976.16
47583,4976.26
47584,4976.36
47585,4976.47
47586,4975.53
47587,4975.64
47588,4975.74
47589,4975.85
47590,4975.95
47591,4976.06
47592,4976.16
47593,4976.27
47594,4976.37
47595,4976.47
47596,4976.58
47597,4976.68
47598,4976.79
47599,4976.89
47600,4977
47601,4977.1
47602,4977.21
47603,4977.31
47604,4976.37
47605,4976.48
47606,4976.58
47607,4975.65
47608,4975.75
47609,4975.86
47610,4975.96
47611,4976.07
47612,4976.17
47613,4976.28
47614,4976.38
47615,4976.48
47616,4976.59
47617,4976.69
47618,4975.76
47619,4974.82
47620,4974.93
47621,4975.03
47622,4974.1
47623,4974.2
47624,4974.31
47625,4974.41
47626,4974.51
47627,4974.62
47628,4973.68
47629,4973.79
47630,4973.89
47631,4974
47632,4974.1
47633,4974.21
47634,4974.31
47635,4974.42
47636,4974.52
47637,4974.62
47638,4974.73
47639,4974.83
47640,4974.94
47641,4975.04
47642,4975.15
47643,4975.25
47644,4975.36
47645,4975.46
47646,4975.56
47647,4975.67
47648,4975.77
47649,4975.88
47650,4975.98
47651,4976.09
47652,4976.19
47653,4975.26
47654,4975.36
47655,4975.46
47656,4975.57
47657,4975.67
47658,4975.78
47659,4974.84
47660,4974.95
47661,4975.05
47662,4975.16
47663,4975.26
47664,4975.37
47665,4975.47
47666,4975.57
47667,4975.68
47668,4975.78
47669,4975.89
47670,4975.99
47671,4976.1
47672,4976.2
47673,4976.3
47674,4976.41
47675,4976.51
47676,4976.62
47677,4976.72
47678,4975.79
47679,4975.89
47680,4976
47681,4976.1
47682,4976.21
47683,4976.31
47684,4976.41
47685,4976.52
47686,4976.62
47687,4976.73
47688,4976.83
47689,4976.94
47690,4977.04
47691,4977.14
47692,4977.25
47693,4977.35
47694,4977.46
47695,4977.56
47696,4977.67
47697,4977.77
47698,4977.88
47699,4977.98
47700,4978.08
47701,4978.19
47702,4978.29
47703,4978.4
47704,4978.5
47705,4978.61
47706,4977.67
47707,4977.78
47708,4977.88
47709,4977.98
47710,4978.09
47711,4978.19
47712,4978.3
47713,4978.4
47714,4978.51
47715,4978.61
47716,4978.71
47717,4978.82
47718,4978.92
47719,4979.03
47720,4979.13
47721,4979.24
47722,4979.34
47723,4979.44
47724,4979.55
47725,4979.65
47726,4979.76
47727,4979.86
47728,4978.93
47729,4979.03
47730,4979.14
47731,4978.2
47732,4978.31
47733,4978.41
47734,4978.51
47735,4978.62
47736,4978.72
47737,4978.83
47738,4978.93
47739,4979.04
47740,4979.14
47741,4979.24
47742,4979.35
47743,4979.45
47744,4979.56
47745,4978.62
47746,4977.69
47747,4977.79
47748,4977.9
47749,4978
47750,4978.11
47751,4978.21
47752,4978.32
47753,4978.42
47754,4978.52
47755,4978.63
47756,4978.73
47757,4978.84
47758,4977.9
47759,4978.01
47760,4977.07
47761,4977.18
47762,4977.28
47763,4977.39
47764,4977.49
47765,4977.59
47766,4977.7
47767,4977.8
47768,4977.91
47769,4978.01
47770,4978.12
47771,4977.18
47772,4977.29
47773,4977.39
47774,4977.5
47775,4977.6
47776,4977.7
47777,4977.81
47778,4977.91
47779,4978.02
47780,4978.12
47781,4978.22
47782,4978.33
47783,4978.43
47784,4978.54
47785,4978.64
47786,4978.75
47787,4978.85
47788,4978.95
47789,4979.06
47790,4979.16
47791,4979.27
47792,4979.37
47793,4979.47
47794,4979.58
47795,4979.68
47796,4979.79
47797,4979.89
47798,4980
47799,4980.1
47800,4980.2
47801,4980.31
47802,4980.41
47803,4980.52
47804,4980.62
47805,4980.73
47806,4980.83
47807,4980.93
47808,4981.04
47809,4981.14
47810,4981.25
47811,4981.35
47812,4981.45
47813,4981.56
47814,4981.66
47815,4981.77
47816,4981.87
47817,4981.98
47818,4982.08
47819,4982.18
47820,4982.29
47821,4982.39
47822,4982.5
47823,4982.6
47824,4982.7
47825,4982.81
47826,4982.91
47827,4983.02
47828,4983.12
47829,4983.23
47830,4983.33
47831,4983.43
47832,4983.54
47833,4983.64
47834,4982.71
47835,4982.81
47836,4981.88
47837,4981.98
47838,4982.09
47839,4982.19
47840,4982.3
47841,4982.4
47842,4982.5
47843,4981.57
47844,4981.67
47845,4981.78
47846,4981.88
47847,4981.99
47848,4982.09
47849,4982.19
47850,4982.3
47851,4982.4
47852,4982.51
47853,4982.61
47854,4982.72
47855,4982.82
47856,4982.92
47857,4983.03
47858,4983.13
47859,4983.24
47860,4983.34
47861,4983.44
47862,4983.55
47863,4983.65
47864,4983.76
47865,4983.86
47866,4983.97
47867,4984.07
47868,4983.14
47869,4983.24
47870,4983.34
47871,4983.45
47872,4983.55
47873,4982.62
47874,4982.72
47875,4982.83
47876,4982.93
47877,4983.03
47878,4982.1
47879,4982.21
47880,4982.31
47881,4981.38
47882,4980.45
47883,4980.55
47884,4980.65
47885,4979.72
47886,4979.83
47887,4979.93
47888,4980.03
47889,4980.14
47890,4980.24
47891,4980.35
47892,4980.45
47893,4979.52
47894,4979.62
47895,4979.73
47896,4979.83
47897,4979.93
47898,4980.04
47899,4980.14
47900,4980.25
47901,4980.35
47902,4980.45
47903,4980.56
47904,4980.66
47905,4980.77
47906,4980.87
47907,4980.97
47908,4981.08
47909,4981.18
47910,4981.29
47911,4981.39
47912,4981.49
47913,4981.6
47914,4981.7
47915,4981.8
47916,4981.91
47917,4982.01
47918,4982.12
47919,4982.22
47920,4982.32
47921,4982.43
47922,4982.53
47923,4982.64
47924,4982.74
47925,4982.84
47926,4982.95
47927,4983.05
47928,4983.16
47929,4983.26
47930,4983.36
47931,4983.47
47932,4983.57
47933,4983.68
47934,4983.78
47935,4983.88
47936,4983.99
47937,4984.09
47938,4984.2
47939,4984.3
47940,4984.4
47941,4984.51
47942,4984.61
47943,4983.68
47944,4983.78
47945,4982.85
47946,4982.96
47947,4983.06
47948,4983.16
47949,4983.27
47950,4983.37
47951,4983.48
47952,4982.54
47953,4981.61
47954,4981.72
47955,4981.82
47956,4981.92
47957,4982.03
47958,4982.13
47959,4982.24
47960,4982.34
47961,4982.44
47962,4982.55
47963,4981.62
47964,4981.72
47965,4981.82
47966,4981.93
47967,4982.03
47968,4982.14
47969,4982.24
47970,4982.34
47971,4982.45
47972,4982.55
47973,4981.62
47974,4981.72
47975,4980.79
47976,4980.9
47977,4981
47978,4980.07
47979,4980.17
47980,4980.28
47981,4980.38
47982,4980.49
47983,4980.59
47984,4980.69
47985,4980.8
47986,4980.9
47987,4981
47988,4981.11
47989,4981.21
47990,4981.32
47991,4981.42
47992,4981.52
47993,4981.63
47994,4981.73
47995,4981.84
47996,4981.94
47997,4981.01
47998,4981.11
47999,4981.22
48000,4981.32
48001,4981.42
48002,4981.53
48003,4981.63
48004,4981.74
48005,4981.84
48006,4981.94
48007,4982.05
48008,4982.15
48009,4982.25
48010,4982.36
48011,4982.46
48012,4982.57
48013,4982.67
48014,4982.77
48015,4982.88
48016,4982.98
48017,4982.05
48018,4982.15
48019,4982.26
48020,4982.36
48021,4982.47
48022,4982.57
48023,4981.64
48024,4981.74
48025,4981.85
48026,4981.95
48027,4982.05
48028,4982.16
48029,4982.26
48030,4982.37
48031,4982.47
48032,4982.57
48033,4982.68
48034,4982.78
48035,4982.88
48036,4982.99
48037,4983.09
48038,4983.2
48039,4983.3
48040,4983.4
48041,4983.51
48042,4983.61
48043,4983.71
48044,4983.82
48045,4983.92
48046,4984.02
48047,4984.13
48048,4984.23
48049,4984.34
48050,4983.41
48051,4983.51
48052,4983.61
48053,4983.72
48054,4983.82
48055,4983.92
48056,4984.03
48057,4984.13
48058,4984.24
48059,4984.34
48060,4984.44
48061,4984.55
48062,4984.65
48063,4984.75
48064,4984.86
48065,4984.96
48066,4985.07
48067,4985.17
48068,4985.27
48069,4985.38
48070,4985.48
48071,4985.58
48072,4985.69
48073,4985.79
48074,4985.9
48075,4986
48076,4986.1
48077,4986.21
48078,4986.31
48079,4986.41
48080,4986.52
48081,4986.62
48082,4986.72
48083,4986.83
48084,4986.93
48085,4987.04
48086,4987.14
48087,4987.24
48088,4987.35
48089,4987.45
48090,4987.55
48091,4987.66
48092,4987.76
48093,4987.87
48094,4986.93
48095,4986
48096,4986.11
48097,4986.21
48098,4986.32
48099,4986.42
48100,4986.52
48101,4986.63
48102,4986.73
48103,4986.83
48104,4986.94
48105,4987.04
48106,4987.14
48107,4987.25
48108,4987.35
48109,4987.46
48110,4987.56
48111,4987.66
48112,4987.77
48113,4987.87
48114,4986.94
48115,4987.04
48116,4987.15
48117,4987.25
48118,4987.35
48119,4987.46
48120,4987.56
48121,4987.67
48122,4987.77
48123,4986.84
48124,4986.94
48125,4987.05
48126,4987.15
48127,4987.25
48128,4987.36
48129,4986.43
48130,4985.5
48131,4984.57
48132,4984.67
48133,4984.78
48134,4984.88
48135,4984.98
48136,4985.09
48137,4985.19
48138,4985.29
48139,4985.4
48140,4985.5
48141,4985.6
48142,4985.71
48143,4985.81
48144,4985.92
48145,4986.02
48146,4986.12
48147,4986.23
48148,4986.33
48149,4986.43
48150,4986.54
48151,4986.64
48152,4986.74
48153,4986.85
48154,4986.95
48155,4987.05
48156,4987.16
48157,4987.26
48158,4987.37
48159,4987.47
48160,4987.57
48161,4987.68
48162,4987.78
48163,4987.88
48164,4986.95
48165,4987.06
48166,4986.13
48167,4986.23
48168,4986.34
48169,4986.44
48170,4986.54
48171,4986.65
48172,4986.75
48173,4986.85
48174,4986.96
48175,4987.06
48176,4987.16
48177,4987.27
48178,4987.37
48179,4987.47
48180,4987.58
48181,4987.68
48182,4987.78
48183,4987.89
48184,4987.99
48185,4988.1
48186,4988.2
48187,4987.27
48188,4987.37
48189,4987.48
48190,4987.58
48191,4987.68
48192,4987.79
48193,4987.89
48194,4987.99
48195,4988.1
48196,4988.2
48197,4988.3
48198,4988.41
48199,4988.51
48200,4988.62
48201,4988.72
48202,4988.82
48203,4988.93
48204,4989.03
48205,4989.13
48206,4989.24
48207,4989.34
48208,4989.44
48209,4989.55
48210,4989.65
48211,4989.75
48212,4989.86
48213,4989.96
48214,4990.06
48215,4990.17
48216,4989.24
48217,4989.34
48218,4989.45
48219,4989.55
48220,4989.65
48221,4989.76
48222,4989.86
48223,4988.93
48224,4989.03
48225,4989.14
48226,4989.24
48227,4989.34
48228,4989.45
48229,4989.55
48230,4989.65
48231,4989.76
48232,4989.86
48233,4989.96
48234,4990.07
48235,4990.17
48236,4990.28
48237,4990.38
48238,4990.48
48239,4990.59
48240,4989.66
48241,4989.76
48242,4989.86
48243,4989.97
48244,4990.07
48245,4990.17
48246,4990.28
48247,4990.38
48248,4990.48
48249,4990.59
48250,4990.69
48251,4990.79
48252,4990.9
48253,4991
48254,4990.07
48255,4990.18
48256,4989.25
48257,4989.35
48258,4989.45
48259,4989.56
48260,4989.66
48261,4989.76
48262,4989.87
48263,4989.97
48264,4990.07
48265,4990.18
48266,4990.28
48267,4990.38
48268,4990.49
48269,4990.59
48270,4989.66
48271,4989.77
48272,4988.84
48273,4988.94
48274,4989.05
48275,4989.15
48276,4989.25
48277,4989.36
48278,4988.43
48279,4988.53
48280,4988.63
48281,4988.74
48282,4988.84
48283,4988.94
48284,4989.05
48285,4989.15
48286,4989.25
48287,4989.36
48288,4989.46
48289,4989.56
48290,4989.67
48291,4989.77
48292,4989.87
48293,4989.98
48294,4989.05
48295,4989.15
48296,4989.26
48297,4989.36
48298,4989.46
48299,4989.57
48300,4989.67
48301,4989.77
48302,4989.88
48303,4989.98
48304,4990.08
48305,4990.19
48306,4990.29
48307,4989.36
48308,4989.46
48309,4989.57
48310,4989.67
48311,4989.77
48312,4989.88
48313,4989.98
48314,4990.08
48315,4990.19
48316,4990.29
48317,4990.39
48318,4990.5
48319,4990.6
48320,4990.7
48321,4990.81
48322,4990.91
48323,4991.01
48324,4991.12
48325,4991.22
48326,4991.32
48327,4991.43
48328,4991.53
48329,4991.63
48330,4991.74
48331,4991.84
48332,4991.94
48333,4992.05
48334,4991.12
48335,4991.22
48336,4991.33
48337,4990.4
48338,4990.5
48339,4990.6
48340,4990.71
48341,4989.78
48342,4988.85
48343,4987.93
48344,4988.03
48345,4988.13
48346,4988.24
48347,4988.34
48348,4988.44
48349,4988.55
48350,4988.65
48351,4988.75
48352,4988.86
48353,4988.96
48354,4988.03
48355,4988.14
48356,4988.24
48357,4988.34
48358,4988.45
48359,4987.52
48360,4987.62
48361,4987.73
48362,4987.83
48363,4987.93
48364,4987.01
48365,4987.11
48366,4987.21
48367,4987.32
48368,4987.42
48369,4987.52
48370,4987.63
48371,4987.73
48372,4987.83
48373,4987.94
48374,4988.04
48375,4988.14
48376,4988.24
48377,4988.35
48378,4988.45
48379,4988.55
48380,4988.66
48381,4988.76
48382,4988.86
48383,4988.97
48384,4989.07
48385,4989.17
48386,4989.28
48387,4989.38
48388,4989.48
48389,4989.59
48390,4989.69
48391,4989.79
48392,4988.87
48393,4988.97
48394,4989.07
48395,4989.18
48396,4989.28
48397,4989.38
48398,4989.48
48399,4989.59
48400,4989.69
48401,4989.79
48402,4989.9
48403,4990
48404,4990.1
48405,4989.18
48406,4988.25
48407,4988.36
48408,4988.46
48409,4988.56
48410,4988.66
48411,4988.77
48412,4988.87
48413,4988.97
48414,4989.08
48415,4988.15
48416,4988.25
48417,4988.36
48418,4988.46
48419,4988.56
48420,4988.67
48421,4988.77
48422,4988.87
48423,4988.98
48424,4989.08
48425,4989.18
48426,4989.28
48427,4989.39
48428,4989.49
48429,4989.59
48430,4989.7
48431,4989.8
48432,4989.9
48433,4990.01
48434,4990.11
48435,4990.21
48436,4990.32
48437,4990.42
48438,4990.52
48439,4989.6
48440,4989.7
48441,4988.77
48442,4988.88
48443,4988.98
48444,4989.08
48445,4989.19
48446,4989.29
48447,4989.39
48448,4989.5
48449,4988.57
48450,4988.67
48451,4988.78
48452,4987.85
48453,4987.96
48454,4987.03
48455,4987.13
48456,4987.24
48457,4987.34
48458,4987.44
48459,4987.55
48460,4987.65
48461,4987.75
48462,4987.86
48463,4987.96
48464,4988.06
48465,4988.16
48466,4988.27
48467,4988.37
48468,4988.47
48469,4987.55
48470,4987.65
48471,4987.75
48472,4987.86
48473,4987.96
48474,4988.06
48475,4988.17
48476,4988.27
48477,4988.37
48478,4988.47
48479,4988.58
48480,4987.65
48481,4987.76
48482,4987.86
48483,4987.96
48484,4988.07
48485,4988.17
48486,4988.27
48487,4988.37
48488,4988.48
48489,4988.58
48490,4987.66
48491,4987.76
48492,4987.86
48493,4987.97
48494,4988.07
48495,4988.17
48496,4988.27
48497,4988.38
48498,4988.48
48499,4988.58
48500,4988.69
48501,4987.76
48502,4987.87
48503,4987.97
48504,4988.07
48505,4988.17
48506,4988.28
48507,4988.38
48508,4988.48
48509,4988.58
48510,4987.66
48511,4987.76
48512,4987.87
48513,4987.97
48514,4988.07
48515,4988.18
48516,4988.28
48517,4988.38
48518,4988.48
48519,4988.59
48520,4988.69
48521,4988.79
48522,4988.9
48523,4989
48524,4988.08
48525,4988.18
48526,4988.28
48527,4987.36
48528,4987.46
48529,4987.56
48530,4987.67
48531,4987.77
48532,4987.87
48533,4987.98
48534,4988.08
48535,4988.18
48536,4988.28
48537,4988.39
48538,4988.49
48539,4988.59
48540,4988.69
48541,4988.8
48542,4988.9
48543,4989
48544,4989.11
48545,4989.21
48546,4989.31
48547,4989.41
48548,4989.52
48549,4988.59
48550,4988.7
48551,4988.8
48552,4988.9
48553,4989.01
48554,4989.11
48555,4989.21
48556,4989.31
48557,4989.42
48558,4989.52
48559,4989.62
48560,4988.7
48561,4987.78
48562,4986.86
48563,4986.96
48564,4987.06
48565,4987.16
48566,4987.27
48567,4987.37
48568,4987.47
48569,4987.57
48570,4987.68
48571,4987.78
48572,4987.88
48573,4987.99
48574,4988.09
48575,4988.19
48576,4988.29
48577,4988.4
48578,4988.5
48579,4987.58
48580,4986.66
48581,4986.76
48582,4986.86
48583,4986.96
48584,4987.07
48585,4987.17
48586,4987.27
48587,4987.37
48588,4986.45
48589,4986.56
48590,4986.66
48591,4986.76
48592,4986.86
48593,4986.97
48594,4987.07
48595,4987.17
48596,4987.27
48597,4987.38
48598,4987.48
48599,4986.56
48600,4986.66
48601,4986.76
48602,4986.87
48603,4986.97
48604,4987.07
48605,4987.17
48606,4987.28
48607,4987.38
48608,4987.48
48609,4987.58
48610,4987.69
48611,4987.79
48612,4987.89
48613,4988
48614,4988.1
48615,4988.2
48616,4987.28
48617,4986.36
48618,4986.46
48619,4986.56
48620,4986.67
48621,4986.77
48622,4985.85
48623,4985.95
48624,4986.05
48625,4986.16
48626,4986.26
48627,4986.36
48628,4986.46
48629,4986.57
48630,4985.65
48631,4985.75
48632,4984.83
48633,4984.93
48634,4985.03
48635,4985.14
48636,4985.24
48637,4985.34
48638,4985.44
48639,4985.55
48640,4985.65
48641,4985.75
48642,4985.85
48643,4984.94
48644,4985.04
48645,4985.14
48646,4985.24
48647,4985.35
48648,4985.45
48649,4985.55
48650,4985.65
48651,4985.76
48652,4984.84
