n,average
54066,554.66
54067,554.658
54068,554.657
54069,554.668
54070,554.667
54071,554.677
54072,554.676
54073,554.675
54074,554.673
54075,554.672
54076,554.671
54077,554.67
54078,554.669
54079,554.668
54080,554.667
54081,554.666
54082,554.664
54083,554.663
54084,554.662
54085,554.661
54086,554.671
54087,554.67
54088,554.68
54089,554.679
54090,554.678
54091,554.677
54092,554.676
54093,554.675
54094,554.674
54095,554.684
54096,554.683
54097,554.682
54098,554.681
54099,554.691
54100,554.69
54101,554.689
54102,554.688
54103,554.686
54104,554.685
54105,554.696
54106,554.694
54107,554.693
54108,554.704
54109,554.702
54110,554.701
54111,554.7
54112,554.71
54113,554.709
54114,554.72
54115,554.73
54116,554.729
54117,554.728
54118,554.726
54119,554.725
54120,554.724
54121,554.723
54122,554.722
54123,554.721
54124,554.72
54125,554.73
54126,554.729
54127,554.728
54128,554.727
54129,554.725
54130,554.724
54131,554.723
54132,554.722
54133,554.721
54134,554.72
54135,554.719
54136,554.718
54137,554.716
54138,554.715
54139,554.714
54140,554.713
54141,554.712
54142,554.711
54143,554.71
54144,554.709
54145,554.708
54146,554.706
54147,554.705
54148,554.704
54149,554.703
54150,554.702
54151,554.701
54152,554.7
54153,554.699
54154,554.697
54155,554.696
54156,554.707
54157,554.705
54158,554.704
54159,554.703
54160,554.713
54161,554.724
54162,554.723
54163,554.721
54164,554.72
54165,554.719
54166,554.718
54167,554.717
54168,554.716
54169,554.715
54170,554.714
54171,554.712
54172,554.711
54173,554.71
54174,554.72
54175,554.719
54176,554.718
54177,554.728
54178,554.727
54179,554.726
54180,554.725
54181,554.724
54182,554.723
54183,554.722
54184,554.721
54185,554.719
54186,554.718
54187,554.717
54188,554.716
54189,554.715
54190,554.714
54191,554.713
54192,554.712
54193,554.711
54194,554.709
54195,554.72
54196,554.719
54197,554.717
54198,554.716
54199,554.715
54200,554.714
54201,554.713
54202,554.712
54203,554.711
54204,554.71
54205,554.708
54206,554.719
54207,554.718
54208,554.716
54209,554.715
54210,554.714
54211,554.724
54212,554.723
54213,554.722
54214,554.732
54215,554.731
54216,554.73
54217,554.74
54218,554.739
54219,554.738
54220,554.737
54221,554.736
54222,554.735
54223,554.734
54224,554.733
54225,554.731
54226,554.73
54227,554.729
54228,554.739
54229,554.738
54230,554.737
54231,554.736
54232,554.746
54233,554.745
54234,554.744
54235,554.743
54236,554.742
54237,554.741
54238,554.74
54239,554.738
54240,554.737
54241,554.736
54242,554.735
54243,554.734
54244,554.733
54245,554.732
54246,554.731
54247,554.73
54248,554.728
54249,554.727
54250,554.726
54251,554.725
54252,554.724
54253,554.723
54254,554.722
54255,554.721
54256,554.719
54257,554.718
54258,554.717
54259,554.716
54260,554.715
54261,554.714
54262,554.713
54263,554.712
54264,554.711
54265,554.709
54266,554.72
54267,554.73
54268,554.729
54269,554.739
54270,554.738
54271,554.737
54272,554.736
54273,554.734
54274,554.745
54275,554.744
54276,554.742
54277,554.741
54278,554.74
54279,554.739
54280,554.738
54281,554.737
54282,554.747
54283,554.746
54284,554.745
54285,554.744
54286,554.743
54287,554.741
54288,554.74
54289,554.739
54290,554.738
54291,554.737
54292,554.736
54293,554.746
54294,554.756
54295,554.755
54296,554.754
54297,554.753
54298,554.763
54299,554.762
54300,554.761
54301,554.76
54302,554.759
54303,554.758
54304,554.756
54305,554.755
54306,554.754
54307,554.753
54308,554.752
54309,554.751
54310,554.75
54311,554.749
54312,554.748
54313,554.746
54314,554.745
54315,554.744
54316,554.754
54317,554.753
54318,554.752
54319,554.751
54320,554.75
54321,554.749
54322,554.748
54323,554.747
54324,554.745
54325,554.744
54326,554.743
54327,554.742
54328,554.752
54329,554.751
54330,554.75
54331,554.749
54332,554.748
54333,554.747
54334,554.746
54335,554.744
54336,554.743
54337,554.742
54338,554.741
54339,554.74
54340,554.739
54341,554.738
54342,554.737
54343,554.736
54344,554.734
54345,554.745
54346,554.743
54347,554.742
54348,554.741
54349,554.74
54350,554.739
54351,554.738
54352,554.737
54353,554.736
54354,554.735
54355,554.745
54356,554.755
54357,554.754
54358,554.753
54359,554.752
54360,554.75
54361,554.749
54362,554.748
54363,554.747
54364,554.746
54365,554.745
54366,554.744
54367,554.754
54368,554.753
54369,554.752
54370,554.762
54371,554.761
54372,554.76
54373,554.759
54374,554.757
54375,554.756
54376,554.755
54377,554.754
54378,554.753
54379,554.752
54380,554.751
54381,554.75
54382,554.749
54383,554.747
54384,554.758
54385,554.757
54386,554.755
54387,554.754
54388,554.753
54389,554.752
54390,554.751
54391,554.75
54392,554.749
54393,554.748
54394,554.746
54395,554.745
54396,554.744
54397,554.743
54398,554.742
54399,554.741
54400,554.74
54401,554.75
54402,554.749
54403,554.748
54404,554.747
54405,554.745
54406,554.744
54407,554.743
54408,554.742
54409,554.741
54410,554.74
54411,554.739
54412,554.738
54413,554.737
54414,554.735
54415,554.734
54416,554.733
54417,554.732
54418,554.742
54419,554.741
54420,554.74
54421,554.739
54422,554.738
54423,554.737
54424,554.736
54425,554.734
54426,554.745
54427,554.744
54428,554.742
54429,554.741
54430,554.74
54431,554.739
54432,554.738
54433,554.737
54434,554.736
54435,554.735
54436,554.734
54437,554.732
54438,554.731
54439,554.73
54440,554.729
54441,554.728
54442,554.727
54443,554.726
54444,554.725
54445,554.723
54446,554.734
54447,554.733
54448,554.731
54449,554.742
54450,554.741
54451,554.739
54452,554.738
54453,554.737
54454,554.736
54455,554.735
54456,554.734
54457,554.733
54458,554.732
54459,554.73
54460,554.729
54461,554.728
54462,554.727
54463,554.726
54464,554.725
54465,554.735
54466,554.734
54467,554.744
54468,554.743
54469,554.742
54470,554.741
54471,554.74
54472,554.739
54473,554.737
54474,554.748
54475,554.747
54476,554.745
54477,554.744
54478,554.743
54479,554.742
54480,554.741
54481,554.74
54482,554.739
54483,554.738
54484,554.736
54485,554.735
54486,554.734
54487,554.744
54488,554.743
54489,554.742
54490,554.741
54491,554.74
54492,554.75
54493,554.749
54494,554.748
54495,554.747
54496,554.746
54497,554.756
54498,554.755
54499,554.754
54500,554.753
54501,554.751
54502,554.75
54503,554.76
54504,554.759
54505,554.758
54506,554.757
54507,554.756
54508,554.755
54509,554.754
54510,554.753
54511,554.752
54512,554.75
54513,554.749
54514,554.748
54515,554.758
54516,554.757
54517,554.756
54518,554.766
54519,554.777
54520,554.775
54521,554.774
54522,554.773
54523,554.772
54524,554.771
54525,554.781
54526,554.78
54527,554.779
54528,554.778
54529,554.788
54530,554.787
54531,554.786
54532,554.785
54533,554.784
54534,554.782
54535,554.793
54536,554.791
54537,554.79
54538,554.789
54539,554.788
54540,554.787
54541,554.786
54542,554.785
54543,554.784
54544,554.783
54545,554.781
54546,554.78
54547,554.779
54548,554.778
54549,554.777
54550,554.776
54551,554.775
54552,554.774
54553,554.773
54554,554.771
54555,554.77
54556,554.769
54557,554.768
54558,554.767
54559,554.766
54560,554.765
54561,554.764
54562,554.762
54563,554.773
54564,554.772
54565,554.77
54566,554.769
54567,554.768
54568,554.767
54569,554.766
54570,554.765
54571,554.764
54572,554.763
54573,554.762
54574,554.76
54575,554.759
54576,554.758
54577,554.757
54578,554.756
54579,554.755
54580,554.754
54581,554.753
54582,554.751
54583,554.75
54584,554.749
54585,554.748
54586,554.747
54587,554.746
54588,554.745
54589,554.744
54590,554.743
54591,554.741
54592,554.74
54593,554.739
54594,554.738
54595,554.737
54596,554.736
54597,554.735
54598,554.734
54599,554.744
54600,554.743
54601,554.742
54602,554.741
54603,554.739
54604,554.75
54605,554.748
54606,554.747
54607,554.746
54608,554.745
54609,554.755
54610,554.754
54611,554.753
54612,554.752
54613,554.751
54614,554.75
54615,554.749
54616,554.747
54617,554.746
54618,554.745
54619,554.744
54620,554.743
54621,554.742
54622,554.741
54623,554.74
54624,554.739
54625,554.737
54626,554.736
54627,554.735
54628,554.734
54629,554.733
54630,554.732
54631,554.731
54632,554.73
54633,554.729
54634,554.727
54635,554.726
54636,554.725
54637,554.724
54638,554.723
54639,554.722
54640,554.721
54641,554.72
54642,554.719
54643,554.717
54644,554.716
54645,554.715
54646,554.714
54647,554.713
54648,554.712
54649,554.711
54650,554.71
54651,554.709
54652,554.707
54653,554.706
54654,554.705
54655,554.704
54656,554.703
54657,554.702
54658,554.701
54659,554.7
54660,554.71
54661,554.709
54662,554.708
54663,554.707
54664,554.705
54665,554.704
54666,554.703
54667,554.713
54668,554.712
54669,554.722
54670,554.721
54671,554.72
54672,554.719
54673,554.718
54674,554.717
54675,554.716
54676,554.715
54677,554.713
54678,554.712
54679,554.711
54680,554.71
54681,554.709
54682,554.708
54683,554.707
54684,554.706
54685,554.705
54686,554.704
54687,554.702
54688,554.701
54689,554.7
54690,554.699
54691,554.698
54692,554.697
54693,554.696
54694,554.695
54695,554.694
54696,554.692
54697,554.691
54698,554.69
54699,554.689
54700,554.688
54701,554.687
54702,554.686
54703,554.685
54704,554.684
54705,554.682
54706,554.681
54707,554.68
54708,554.679
54709,554.678
54710,554.677
54711,554.676
54712,554.675
54713,554.674
54714,554.672
54715,554.671
54716,554.67
54717,554.669
54718,554.668
54719,554.667
54720,554.666
54721,554.665
54722,554.664
54723,554.662
54724,554.661
54725,554.66
54726,554.659
54727,554.658
54728,554.657
54729,554.656
54730,554.655
54731,554.654
54732,554.653
54733,554.651
54734,554.65
54735,554.649
54736,554.648
54737,554.647
54738,554.646
54739,554.645
54740,554.644
54741,554.643
54742,554.641
54743,554.64
54744,554.639
54745,554.649
54746,554.659
54747,554.658
54748,554.657
54749,554.656
54750,554.655
54751,554.665
54752,554.675
54753,554.674
54754,554.673
54755,554.672
54756,554.671
54757,554.67
54758,554.669
54759,554.668
54760,554.666
54761,554.665
54762,554.664
54763,554.663
54764,554.662
54765,554.661
54766,554.66
54767,554.659
54768,554.669
54769,554.668
54770,554.667
54771,554.666
54772,554.664
54773,554.663
54774,554.662
54775,554.661
54776,554.66
54777,554.659
54778,554.658
54779,554.657
54780,554.656
54781,554.654
54782,554.653
54783,554.652
54784,554.651
54785,554.65
54786,554.649
54787,554.648
54788,554.647
54789,554.646
54790,554.644
54791,554.643
54792,554.642
54793,554.641
54794,554.64
54795,554.639
54796,554.638
54797,554.637
54798,554.636
54799,554.635
54800,554.633
54801,554.632
54802,554.631
54803,554.63
54804,554.629
54805,554.628
54806,554.638
54807,554.637
54808,554.636
54809,554.635
54810,554.634
54811,554.632
54812,554.643
54813,554.641
54814,554.64
54815,554.639
54816,554.638
54817,554.637
54818,554.647
54819,554.646
54820,554.656
54821,554.655
54822,554.654
54823,554.653
54824,554.652
54825,554.662
54826,554.661
54827,554.671
54828,554.67
54829,554.669
54830,554.668
54831,554.678
54832,554.677
54833,554.675
54834,554.674
54835,554.673
54836,554.672
54837,554.671
54838,554.67
54839,554.669
54840,554.668
54841,554.667
54842,554.666
54843,554.664
54844,554.663
54845,554.673
54846,554.672
54847,554.671
54848,554.67
54849,554.669
54850,554.668
54851,554.678
54852,554.677
54853,554.676
54854,554.675
54855,554.674
54856,554.672
54857,554.671
54858,554.67
54859,554.669
54860,554.668
54861,554.667
54862,554.666
54863,554.665
54864,554.664
54865,554.663
54866,554.661
54867,554.66
54868,554.659
54869,554.669
54870,554.668
54871,554.667
54872,554.666
54873,554.665
54874,554.664
54875,554.663
54876,554.662
54877,554.66
54878,554.659
54879,554.658
54880,554.668
54881,554.678
54882,554.677
54883,554.676
54884,554.675
54885,554.674
54886,554.673
54887,554.672
54888,554.671
54889,554.67
54890,554.669
54891,554.667
54892,554.666
54893,554.665
54894,554.664
54895,554.663
54896,554.662
54897,554.661
54898,554.66
54899,554.67
54900,554.68
54901,554.679
54902,554.678
54903,554.677
54904,554.676
54905,554.674
54906,554.673
54907,554.672
54908,554.671
54909,554.67
54910,554.68
54911,554.679
54912,554.678
54913,554.677
54914,554.676
54915,554.675
54916,554.673
54917,554.672
54918,554.682
54919,554.681
54920,554.68
54921,554.679
54922,554.678
54923,554.677
54924,554.676
54925,554.675
54926,554.674
54927,554.673
54928,554.671
54929,554.67
54930,554.669
54931,554.668
54932,554.678
54933,554.677
54934,554.676
54935,554.675
54936,554.674
54937,554.673
54938,554.672
54939,554.67
54940,554.669
54941,554.679
54942,554.678
54943,554.677
54944,554.687
54945,554.686
54946,554.685
54947,554.695
54948,554.694
54949,554.693
54950,554.692
54951,554.691
54952,554.69
54953,554.7
54954,554.699
54955,554.698
54956,554.696
54957,554.695
54958,554.694
54959,554.693
54960,554.692
54961,554.691
54962,554.69
54963,554.689
54964,554.688
54965,554.687
54966,554.697
54967,554.696
54968,554.694
54969,554.693
54970,554.703
54971,554.702
54972,554.701
54973,554.7
54974,554.699
54975,554.698
54976,554.697
54977,554.707
54978,554.706
54979,554.705
54980,554.704
54981,554.702
54982,554.701
54983,554.711
54984,554.71
54985,554.709
54986,554.708
54987,554.707
54988,554.706
54989,554.705
54990,554.704
54991,554.703
54992,554.702
54993,554.7
54994,554.711
54995,554.709
54996,554.708
54997,554.707
54998,554.706
54999,554.716
55000,554.715
55001,554.725
55002,554.724
55003,554.723
55004,554.722
55005,554.721
55006,554.72
55007,554.719
55008,554.717
55009,554.716
55010,554.726
55011,554.737
55012,554.735
55013,554.734
55014,554.733
55015,554.732
55016,554.731
55017,554.73
55018,554.729
55019,554.728
55020,554.738
55021,554.748
55022,554.747
55023,554.746
55024,554.745
55025,554.755
55026,554.754
55027,554.752
55028,554.751
55029,554.75
55030,554.749
55031,554.748
55032,554.747
55033,554.746
55034,554.745
55035,554.744
55036,554.742
55037,554.753
55038,554.751
55039,554.75
55040,554.749
55041,554.748
55042,554.747
55043,554.746
55044,554.745
55045,554.755
55046,554.754
55047,554.753
55048,554.752
55049,554.75
55050,554.749
55051,554.748
55052,554.747
55053,554.757
55054,554.756
55055,554.755
55056,554.754
55057,554.753
55058,554.752
55059,554.751
55060,554.75
55061,554.748
55062,554.747
55063,554.746
55064,554.745
55065,554.744
55066,554.743
55067,554.742
55068,554.741
55069,554.74
55070,554.738
55071,554.737
55072,554.736
55073,554.735
55074,554.734
55075,554.733
55076,554.732
55077,554.731
55078,554.73
55079,554.74
55080,554.75
55081,554.749
55082,554.748
55083,554.758
55084,554.757
55085,554.755
55086,554.754
55087,554.753
55088,554.752
55089,554.751
55090,554.75
55091,554.749
55092,554.748
55093,554.747
55094,554.746
55095,554.744
55096,554.743
55097,554.742
55098,554.741
55099,554.74
55100,554.739
55101,554.738
55102,554.737
55103,554.736
55104,554.735
55105,554.733
55106,554.743
55107,554.742
55108,554.741
55109,554.74
55110,554.75
55111,554.749
55112,554.748
55113,554.747
55114,554.746
55115,554.745
55116,554.744
55117,554.743
55118,554.741
55119,554.74
55120,554.739
55121,554.738
55122,554.737
55123,554.736
55124,554.746
55125,554.745
55126,554.744
55127,554.743
55128,554.742
55129,554.74
55130,554.739
55131,554.738
55132,554.748
55133,554.747
55134,554.746
55135,554.745
55136,554.755
55137,554.754
55138,554.764
55139,554.763
55140,554.773
55141,554.772
55142,554.771
55143,554.77
55144,554.769
55145,554.768
55146,554.766
55147,554.765
55148,554.764
55149,554.763
55150,554.773
55151,554.772
55152,554.771
55153,554.77
55154,554.769
55155,554.768
55156,554.767
55157,554.765
55158,554.764
55159,554.763
55160,554.773
55161,554.772
55162,554.771
55163,554.77
55164,554.769
55165,554.768
55166,554.767
55167,554.766
55168,554.764
55169,554.763
55170,554.762
55171,554.761
55172,554.76
55173,554.759
55174,554.758
55175,554.757
55176,554.756
55177,554.755
55178,554.753
55179,554.752
55180,554.751
55181,554.75
55182,554.749
55183,554.748
55184,554.747
55185,554.746
55186,554.745
55187,554.744
55188,554.742
55189,554.741
55190,554.74
55191,554.739
55192,554.738
55193,554.748
55194,554.747
55195,554.746
55196,554.756
55197,554.755
55198,554.754
55199,554.753
55200,554.752
55201,554.75
55202,554.749
55203,554.748
55204,554.747
55205,554.746
55206,554.745
55207,554.744
55208,554.743
55209,554.742
55210,554.741
55211,554.739
55212,554.738
55213,554.737
55214,554.736
55215,554.735
55216,554.734
55217,554.733
55218,554.743
55219,554.742
55220,554.752
55221,554.751
55222,554.75
55223,554.749
55224,554.747
55225,554.746
55226,554.745
55227,554.744
55228,554.743
55229,554.742
55230,554.741
55231,554.74
55232,554.739
55233,554.738
55234,554.736
55235,554.735
55236,554.734
55237,554.733
55238,554.732
55239,554.731
55240,554.73
55241,554.729
55242,554.728
55243,554.727
55244,554.725
55245,554.724
55246,554.723
55247,554.733
55248,554.732
55249,554.731
55250,554.73
55251,554.729
55252,554.728
55253,554.727
55254,554.726
55255,554.725
55256,554.723
55257,554.733
55258,554.732
55259,554.731
55260,554.73
55261,554.729
55262,554.728
55263,554.727
55264,554.726
55265,554.725
55266,554.724
55267,554.734
55268,554.733
55269,554.731
55270,554.73
55271,554.729
55272,554.728
55273,554.727
55274,554.726
55275,554.725
55276,554.724
55277,554.723
55278,554.733
55279,554.732
55280,554.73
55281,554.729
55282,554.739
55283,554.738
55284,554.737
55285,554.736
55286,554.735
55287,554.734
55288,554.733
55289,554.743
55290,554.742
55291,554.741
55292,554.751
55293,554.75
55294,554.76
55295,554.759
55296,554.757
55297,554.756
55298,554.755
55299,554.754
55300,554.764
55301,554.763
55302,554.762
55303,554.761
55304,554.76
55305,554.759
55306,554.758
55307,554.756
55308,554.755
55309,554.754
55310,554.764
55311,554.763
55312,554.762
55313,554.761
55314,554.771
55315,554.77
55316,554.769
55317,554.768
55318,554.767
55319,554.766
55320,554.764
55321,554.763
55322,554.762
55323,554.761
55324,554.76
55325,554.759
55326,554.758
55327,554.757
55328,554.767
55329,554.777
55330,554.776
55331,554.775
55332,554.774
55333,554.784
55334,554.782
55335,554.792
55336,554.791
55337,554.79
55338,554.789
55339,554.788
55340,554.787
55341,554.786
55342,554.785
55343,554.784
55344,554.783
55345,554.781
55346,554.78
55347,554.779
55348,554.778
55349,554.788
55350,554.787
55351,554.786
55352,554.785
55353,554.784
55354,554.783
55355,554.782
55356,554.781
55357,554.779
55358,554.778
55359,554.777
55360,554.787
55361,554.786
55362,554.785
55363,554.784
55364,554.783
55365,554.782
55366,554.792
55367,554.791
55368,554.79
55369,554.788
55370,554.787
55371,554.786
55372,554.785
55373,554.784
55374,554.783
55375,554.782
55376,554.781
55377,554.78
55378,554.779
55379,554.778
55380,554.776
55381,554.775
55382,554.774
55383,554.773
55384,554.772
55385,554.771
55386,554.77
55387,554.769
55388,554.779
55389,554.778
55390,554.788
55391,554.787
55392,554.785
55393,554.795
55394,554.794
55395,554.793
55396,554.792
55397,554.791
55398,554.79
55399,554.8
55400,554.799
55401,554.798
55402,554.797
55403,554.796
55404,554.795
55405,554.793
55406,554.792
55407,554.791
55408,554.79
55409,554.789
55410,554.788
55411,554.787
55412,554.786
55413,554.785
55414,554.784
55415,554.782
55416,554.781
55417,554.78
55418,554.79
55419,554.789
55420,554.788
55421,554.787
55422,554.786
55423,554.785
55424,554.784
55425,554.783
55426,554.781
55427,554.78
55428,554.779
55429,554.778
55430,554.777
55431,554.776
55432,554.775
55433,554.774
55434,554.773
55435,554.783
55436,554.782
55437,554.781
55438,554.779
55439,554.778
55440,554.777
55441,554.776
55442,554.775
55443,554.774
55444,554.773
55445,554.772
55446,554.771
55447,554.77
55448,554.768
55449,554.778
55450,554.777
55451,554.787
55452,554.786
55453,554.785
55454,554.784
55455,554.783
55456,554.782
55457,554.781
55458,554.78
55459,554.779
55460,554.778
55461,554.776
55462,554.775
55463,554.774
55464,554.773
55465,554.772
55466,554.771
55467,554.77
55468,554.769
55469,554.768
55470,554.767
55471,554.765
55472,554.764
55473,554.763
55474,554.762
55475,554.761
55476,554.76
55477,554.759
55478,554.758
55479,554.757
55480,554.756
55481,554.755
55482,554.753
55483,554.752
55484,554.751
55485,554.75
55486,554.749
55487,554.748
55488,554.747
55489,554.746
55490,554.745
55491,554.744
55492,554.742
55493,554.752
55494,554.751
55495,554.75
55496,554.76
55497,554.759
55498,554.758
55499,554.757
55500,554.756
55501,554.766
55502,554.765
55503,554.764
55504,554.763
55505,554.762
55506,554.76
55507,554.77
55508,554.769
55509,554.768
55510,554.767
55511,554.766
55512,554.765
55513,554.775
55514,554.774
55515,554.773
55516,554.772
55517,554.771
55518,554.769
55519,554.768
55520,554.767
55521,554.766
55522,554.765
55523,554.764
55524,554.774
55525,554.773
55526,554.772
55527,554.782
55528,554.792
55529,554.791
55530,554.79
55531,554.788
55532,554.787
55533,554.786
55534,554.785
55535,554.784
55536,554.783
55537,554.782
55538,554.781
55539,554.78
55540,554.779
55541,554.778
55542,554.776
55543,554.775
55544,554.785
55545,554.784
55546,554.783
55547,554.782
55548,554.781
55549,554.78
55550,554.779
55551,554.778
55552,554.788
55553,554.787
55554,554.785
55555,554.784
55556,554.783
55557,554.793
55558,554.792
55559,554.791
55560,554.79
55561,554.789
55562,554.788
55563,554.787
55564,554.786
55565,554.785
55566,554.783
55567,554.782
55568,554.781
55569,554.78
55570,554.779
55571,554.778
55572,554.777
55573,554.776
55574,554.786
55575,554.785
55576,554.784
55577,554.782
55578,554.781
55579,554.78
55580,554.779
55581,554.778
55582,554.777
55583,554.776
55584,554.775
55585,554.774
55586,554.784
55587,554.783
55588,554.782
55589,554.78
55590,554.779
55591,554.778
55592,554.777
55593,554.776
55594,554.775
55595,554.774
55596,554.773
55597,554.772
55598,554.771
55599,554.77
55600,554.768
55601,554.767
55602,554.766
55603,554.765
55604,554.764
55605,554.763
55606,554.762
55607,554.761
55608,554.76
55609,554.77
55610,554.769
55611,554.767
55612,554.766
55613,554.765
55614,554.764
55615,554.763
55616,554.762
55617,554.761
55618,554.76
55619,554.759
55620,554.758
55621,554.757
55622,554.755
55623,554.754
55624,554.753
55625,554.752
55626,554.762
55627,554.761
55628,554.76
55629,554.759
55630,554.758
55631,554.757
55632,554.756
55633,554.754
55634,554.753
55635,554.752
55636,554.751
55637,554.75
55638,554.76
55639,554.759
55640,554.758
55641,554.757
55642,554.756
55643,554.755
55644,554.754
55645,554.752
55646,554.751
55647,554.75
55648,554.749
55649,554.748
55650,554.747
55651,554.746
55652,554.745
55653,554.744
55654,554.743
55655,554.742
55656,554.74
55657,554.739
55658,554.738
55659,554.737
55660,554.736
55661,554.735
55662,554.734
55663,554.733
55664,554.732
55665,554.731
55666,554.73
55667,554.728
55668,554.727
55669,554.726
55670,554.725
55671,554.724
55672,554.723
55673,554.733
55674,554.732
55675,554.731
55676,554.73
55677,554.729
55678,554.728
55679,554.726
55680,554.725
55681,554.735
55682,554.734
55683,554.733
55684,554.732
55685,554.731
55686,554.73
55687,554.729
55688,554.728
55689,554.727
55690,554.737
55691,554.735
55692,554.734
55693,554.744
55694,554.743
55695,554.742
55696,554.741
55697,554.74
55698,554.739
55699,554.738
55700,554.737
55701,554.736
55702,554.734
55703,554.733
55704,554.732
55705,554.731
55706,554.741
55707,554.74
55708,554.739
55709,554.738
55710,554.737
55711,554.736
55712,554.735
55713,554.734
55714,554.732
55715,554.731
55716,554.73
55717,554.729
55718,554.728
55719,554.727
55720,554.726
55721,554.725
55722,554.735
55723,554.734
55724,554.744
55725,554.754
55726,554.764
55727,554.762
55728,554.761
55729,554.76
55730,554.759
55731,554.758
55732,554.757
55733,554.767
55734,554.766
55735,554.765
55736,554.764
55737,554.763
55738,554.762
55739,554.76
55740,554.759
55741,554.758
55742,554.757
55743,554.767
55744,554.766
55745,554.765
55746,554.764
55747,554.763
55748,554.762
55749,554.761
55750,554.759
55751,554.758
55752,554.757
55753,554.756
55754,554.755
55755,554.765
55756,554.764
55757,554.763
55758,554.762
55759,554.761
55760,554.76
55761,554.759
55762,554.757
55763,554.756
55764,554.755
55765,554.754
55766,554.753
55767,554.752
55768,554.751
55769,554.761
55770,554.76
55771,554.759
55772,554.758
55773,554.757
55774,554.755
55775,554.754
55776,554.753
55777,554.752
55778,554.751
55779,554.75
55780,554.749
55781,554.748
55782,554.747
55783,554.746
55784,554.745
55785,554.743
55786,554.742
55787,554.741
55788,554.74
55789,554.739
55790,554.738
55791,554.737
55792,554.736
55793,554.735
55794,554.734
55795,554.733
55796,554.731
55797,554.73
55798,554.729
55799,554.728
55800,554.727
55801,554.726
55802,554.725
55803,554.724
55804,554.723
55805,554.722
55806,554.721
55807,554.731
55808,554.729
55809,554.728
55810,554.727
55811,554.726
55812,554.725
55813,554.724
55814,554.723
55815,554.722
55816,554.721
55817,554.72
55818,554.719
55819,554.717
55820,554.716
55821,554.715
55822,554.714
55823,554.713
55824,554.712
55825,554.722
55826,554.721
55827,554.72
55828,554.719
55829,554.718
55830,554.717
55831,554.715
55832,554.714
55833,554.713
55834,554.712
55835,554.711
55836,554.71
55837,554.709
55838,554.708
55839,554.707
55840,554.717
55841,554.716
55842,554.726
55843,554.724
55844,554.723
55845,554.722
55846,554.721
55847,554.72
55848,554.719
55849,554.718
55850,554.717
55851,554.716
55852,554.715
55853,554.714
55854,554.712
55855,554.711
55856,554.71
55857,554.709
55858,554.708
55859,554.707
55860,554.706
55861,554.705
55862,554.704
55863,554.703
55864,554.702
55865,554.701
55866,554.699
55867,554.698
55868,554.697
55869,554.696
55870,554.695
55871,554.694
55872,554.693
55873,554.692
55874,554.691
55875,554.69
55876,554.689
55877,554.688
55878,554.686
55879,554.685
55880,554.684
55881,554.683
55882,554.682
55883,554.681
55884,554.68
55885,554.679
55886,554.678
55887,554.677
55888,554.676
55889,554.674
55890,554.673
55891,554.672
55892,554.671
55893,554.67
55894,554.68
55895,554.679
55896,554.678
55897,554.677
55898,554.676
55899,554.675
55900,554.674
55901,554.672
55902,554.671
55903,554.67
55904,554.669
55905,554.668
55906,554.678
55907,554.677
55908,554.676
55909,554.675
55910,554.674
55911,554.673
55912,554.672
55913,554.67
55914,554.669
55915,554.668
55916,554.667
55917,554.666
55918,554.676
55919,554.675
55920,554.674
55921,554.673
55922,554.672
55923,554.671
55924,554.681
55925,554.679
55926,554.678
55927,554.677
55928,554.676
55929,554.675
55930,554.674
55931,554.673
55932,554.672
55933,554.671
55934,554.67
55935,554.669
55936,554.668
55937,554.666
55938,554.665
55939,554.664
55940,554.674
55941,554.673
55942,554.672
55943,554.671
55944,554.67
55945,554.669
55946,554.668
55947,554.667
55948,554.666
55949,554.664
55950,554.663
55951,554.662
55952,554.661
55953,554.66
55954,554.659
55955,554.669
55956,554.668
55957,554.667
55958,554.677
55959,554.676
55960,554.685
55961,554.684
55962,554.683
55963,554.682
55964,554.681
55965,554.68
55966,554.679
55967,554.678
55968,554.688
55969,554.687
55970,554.686
55971,554.685
55972,554.683
55973,554.693
55974,554.692
55975,554.691
55976,554.69
55977,554.689
55978,554.688
55979,554.687
55980,554.686
55981,554.685
55982,554.684
55983,554.683
55984,554.681
55985,554.691
55986,554.69
55987,554.7
55988,554.699
55989,554.698
55990,554.697
55991,554.696
55992,554.695
55993,554.694
55994,554.693
55995,554.692
55996,554.69
55997,554.689
55998,554.688
55999,554.687
56000,554.686
56001,554.685
56002,554.695
56003,554.694
56004,554.693
56005,554.692
56006,554.691
56007,554.69
56008,554.688
56009,554.687
56010,554.686
56011,554.685
56012,554.684
56013,554.683
56014,554.682
56015,554.681
56016,554.691
56017,554.69
56018,554.689
56019,554.688
56020,554.686
56021,554.685
56022,554.695
56023,554.694
56024,554.693
56025,554.692
56026,554.691
56027,554.69
56028,554.689
56029,554.688
56030,554.687
56031,554.685
56032,554.695
56033,554.694
56034,554.704
56035,554.714
56036,554.713
56037,554.723
56038,554.733
56039,554.732
56040,554.742
56041,554.741
56042,554.739
56043,554.738
56044,554.737
56045,554.736
56046,554.746
56047,554.756
56048,554.755
56049,554.754
56050,554.753
56051,554.752
56052,554.751
56053,554.75
56054,554.748
56055,554.747
56056,554.746
56057,554.745
56058,554.755
56059,554.754
56060,554.753
56061,554.752
56062,554.751
56063,554.761
56064,554.76
